5,0,7,10,8,0,10,10,4,1,0,2,10,10,2,10,10,1,10,10,5,0,3,8,9,0,8,10,0,0,0,0,5,0,4,9,10,10,10,10,2,0,0,1,8,3,0,4,13
5,0,7,10,9,0,9,10,4,1,0,2,10,10,10,10,10,2,10,10,5,0,3,8,9,0,8,10,0,0,0,0,5,0,4,9,10,10,10,10,1,0,0,1,6,1,1,5,13
7,0,6,10,7,2,10,10,3,0,0,3,10,10,5,10,8,8,10,10,6,1,2,7,9,0,8,10,0,0,0,0,5,0,4,9,10,10,10,10,1,0,0,1,8,3,0,4,13
7,0,6,10,9,0,9,10,3,0,0,3,10,10,10,10,10,3,10,10,3,0,4,9,8,0,9,10,0,0,0,0,6,0,3,8,10,10,10,10,1,0,0,1,4,0,2,7,13
6,0,6,10,8,1,10,10,3,1,0,2,10,10,10,10,10,1,10,10,3,0,5,9,8,0,9,10,0,0,0,0,6,0,3,8,10,10,10,10,1,0,0,1,6,1,1,6,13
8,1,3,9,8,1,10,10,3,0,0,3,10,10,10,10,10,4,10,10,2,0,5,9,8,0,9,10,0,0,0,0,6,0,3,8,10,10,10,10,1,0,0,2,4,0,3,8,13
7,0,5,10,10,2,7,10,3,0,1,3,10,9,10,10,10,1,10,10,6,1,1,6,10,2,6,10,0,0,0,0,7,1,1,7,10,10,10,10,1,0,0,1,8,3,0,3,13
5,0,7,10,9,0,9,10,3,0,0,3,10,9,10,10,10,1,10,10,8,3,0,4,10,2,6,10,0,0,0,1,5,0,4,9,10,10,10,10,1,0,0,1,7,2,0,5,13
8,1,4,9,8,1,10,10,3,0,1,3,10,10,10,10,10,10,8,8,7,1,1,6,10,2,6,10,0,0,0,0,10,6,1,2,10,10,10,10,1,0,0,1,6,1,1,6,13
6,0,7,10,9,0,9,10,5,1,0,1,10,10,10,10,10,10,1,10,3,0,4,9,7,1,9,10,0,0,0,1,6,0,3,8,10,10,10,10,1,0,0,2,4,0,2,7,13
7,0,5,10,8,1,10,10,2,0,1,4,10,1,10,10,10,2,10,10,7,1,1,6,10,3,5,10,0,0,0,0,7,1,2,8,10,10,10,10,2,0,0,1,6,1,1,5,13
8,0,5,10,6,3,10,10,2,0,1,4,10,10,10,10,10,1,10,10,9,5,0,2,10,8,0,9,0,0,0,0,7,1,1,7,10,10,10,10,1,0,0,1,6,1,1,5,13
7,0,5,10,10,4,5,10,3,0,1,3,10,9,10,10,10,1,10,10,8,2,0,5,10,5,2,10,0,0,0,0,9,4,0,4,10,10,10,10,2,1,0,1,7,1,0,5,13
7,0,6,10,9,0,9,10,1,0,2,5,10,7,10,10,10,0,10,10,6,1,2,7,10,1,6,10,0,0,0,0,5,0,4,9,10,10,10,10,2,0,0,1,7,2,0,5,13
8,1,4,9,7,2,10,10,2,0,1,4,10,10,10,10,10,1,10,10,3,0,5,9,8,0,9,10,0,0,0,0,5,0,4,9,10,10,10,10,1,0,0,1,6,1,1,5,13
7,0,5,10,10,1,8,10,4,1,0,2,10,10,10,10,10,1,10,10,7,1,1,6,9,1,7,10,0,0,0,0,5,0,4,9,10,10,10,10,1,0,1,2,8,3,0,3,13
6,0,7,10,8,0,9,10,2,0,1,4,10,10,10,10,10,1,10,10,7,1,1,6,9,0,8,10,0,0,0,0,5,0,4,9,10,10,10,10,1,0,0,2,5,0,1,7,13
8,1,4,9,9,0,9,10,2,0,1,4,10,10,10,10,10,2,10,10,6,1,2,7,9,1,7,10,0,0,0,0,6,0,3,9,10,10,10,10,1,0,0,1,8,4,0,2,13
8,1,4,10,10,1,8,10,3,0,0,3,10,10,10,10,10,0,10,10,4,0,4,8,9,0,8,10,1,0,0,0,5,0,4,9,10,10,10,10,1,0,0,2,8,3,0,3,13
7,0,5,10,9,0,9,10,2,0,1,4,10,10,10,10,10,4,10,10,3,0,4,9,9,1,7,10,0,0,0,0,6,0,3,8,10,10,10,10,1,0,0,1,8,3,0,4,13
8,1,3,9,9,0,9,10,3,0,0,3,10,10,9,10,10,2,10,10,2,0,5,9,9,0,8,10,0,0,0,0,6,0,3,8,10,10,10,10,1,0,0,2,5,0,2,7,13
7,0,5,10,7,2,10,10,2,0,1,4,10,10,10,10,10,0,10,10,6,1,1,7,9,1,7,10,0,0,0,0,8,2,1,7,10,10,10,10,1,0,0,2,7,2,0,4,13
5,0,7,10,7,1,10,10,4,1,0,2,10,10,10,10,10,0,10,10,7,2,0,5,10,5,3,10,0,0,0,0,9,3,0,6,10,10,10,10,1,0,0,2,8,3,0,3,13
4,1,8,10,10,7,2,10,1,0,1,5,10,10,10,10,10,4,9,10,8,4,0,4,10,3,4,10,0,0,0,0,10,7,1,1,10,10,10,10,1,0,1,2,6,1,1,5,13
8,1,4,9,10,1,8,10,2,0,1,3,10,10,10,10,10,1,10,10,7,1,1,6,10,2,6,10,0,0,0,0,4,0,4,9,10,10,10,10,1,0,0,2,6,1,1,5,13
5,0,7,10,10,2,7,10,5,2,0,1,10,10,10,10,10,2,10,10,4,0,3,8,9,1,7,10,0,0,0,0,4,0,5,9,10,10,10,10,2,0,0,1,5,1,1,6,13
4,1,8,10,5,5,10,10,4,1,0,2,10,10,10,10,10,1,10,10,7,1,1,6,9,1,7,10,0,0,0,0,5,0,3,9,10,10,10,10,1,0,0,1,5,0,2,7,13
7,0,6,10,7,1,10,10,4,1,0,2,10,10,9,10,10,2,10,10,7,1,1,6,10,2,6,10,0,0,0,0,4,0,5,9,10,10,10,10,1,0,0,2,8,3,0,4,13
2,2,9,10,8,1,10,10,3,0,1,3,10,10,10,10,10,2,10,10,7,1,1,6,10,1,6,10,0,0,0,0,7,1,1,7,10,10,10,10,3,1,0,0,7,2,0,5,13
6,0,7,10,8,1,10,10,2,0,1,4,10,10,10,10,10,1,10,10,5,0,3,8,9,0,8,10,0,0,0,0,6,0,3,8,10,10,10,10,1,0,0,2,8,3,0,3,13
8,1,4,10,8,1,10,10,3,0,1,3,10,10,9,10,10,5,9,10,5,0,3,8,9,1,7,10,0,0,0,0,6,0,3,8,10,10,10,10,1,0,0,1,7,2,0,5,13
9,2,3,9,10,5,4,10,2,0,1,4,10,1,10,10,10,4,10,10,3,0,4,9,8,0,9,10,0,0,0,0,3,0,6,9,10,10,10,10,0,0,1,2,4,0,3,7,13
6,0,6,10,10,5,4,10,2,0,1,4,10,10,10,10,10,1,10,10,5,0,3,8,9,0,8,10,0,0,0,0,7,1,2,8,10,10,10,10,1,0,0,2,7,2,0,4,13
4,1,8,10,10,1,8,10,3,1,0,2,10,10,10,10,10,0,10,10,8,3,0,5,10,4,3,10,0,0,0,0,7,1,2,8,10,10,10,10,1,0,1,2,8,4,0,3,13
4,0,8,10,9,0,9,10,6,3,0,0,10,10,10,10,10,9,7,10,8,4,0,4,10,10,4,4,0,0,0,0,7,1,2,8,10,10,10,10,1,0,0,2,9,5,0,2,13
8,1,4,10,10,9,0,9,4,1,0,2,10,10,5,10,10,2,10,10,6,1,2,7,10,1,7,10,0,0,0,0,6,1,2,8,10,10,10,10,1,0,0,2,7,2,0,4,13
9,3,2,9,10,10,5,5,2,0,1,4,10,10,10,10,10,1,10,10,7,2,1,6,10,4,4,10,0,0,0,0,7,1,1,7,10,10,10,10,0,0,1,2,7,2,0,4,13
6,0,7,10,10,9,0,9,3,1,0,3,10,10,10,10,10,3,10,10,8,3,0,5,10,5,2,10,0,0,0,0,9,5,0,4,10,10,10,10,1,0,1,2,9,4,0,2,13
7,0,6,10,9,0,9,10,2,0,1,3,10,10,10,10,10,2,10,10,7,2,1,6,10,4,4,10,0,0,0,0,5,0,4,9,10,10,10,10,1,0,0,2,8,3,0,3,13
8,1,4,10,8,1,10,10,3,0,0,3,10,10,10,10,10,1,10,10,7,2,0,5,10,6,2,10,0,0,0,0,7,1,2,8,10,10,10,10,0,0,1,2,7,2,0,5,13
5,0,7,10,9,0,9,10,5,1,0,1,10,10,10,10,10,0,10,10,5,0,2,7,10,2,6,10,0,0,0,0,7,1,2,8,10,10,10,10,1,0,0,2,5,0,1,7,13
8,0,5,10,8,1,10,10,3,0,0,3,10,10,1,10,10,1,10,10,6,1,2,7,10,3,5,10,0,0,0,0,7,1,2,8,10,10,10,10,1,0,0,2,6,1,1,5,13
6,0,6,10,10,9,0,9,3,1,0,3,10,10,10,10,10,4,10,10,5,0,2,7,9,0,8,10,0,0,0,0,5,0,4,9,10,10,10,10,1,0,1,2,6,1,1,6,13
9,2,2,9,7,1,10,10,3,0,0,3,10,9,10,10,10,9,6,10,3,0,4,9,8,0,9,10,0,0,0,0,3,0,5,9,10,9,10,10,1,0,1,2,1,1,6,9,16
9,2,2,9,10,3,6,10,3,1,0,3,10,10,10,10,10,3,10,10,2,0,5,9,8,0,9,10,0,0,0,0,3,0,6,9,10,10,10,10,0,0,1,2,1,1,5,9,16
9,2,3,9,10,0,8,10,3,1,0,3,10,10,4,10,10,1,10,10,2,1,6,9,7,1,9,10,0,0,0,0,3,0,6,9,10,10,10,10,0,0,1,2,1,1,6,9,16
8,1,3,9,10,6,3,10,3,0,0,3,10,10,10,10,10,4,10,10,4,0,4,8,8,0,9,10,0,0,0,1,3,0,6,9,10,10,10,10,1,0,1,2,1,1,6,9,16
8,1,4,9,7,2,10,10,3,0,0,3,10,7,10,10,10,2,10,10,5,0,3,8,5,3,10,10,0,0,0,0,5,0,4,9,10,10,10,10,1,0,1,2,2,0,5,9,16
8,1,4,9,10,1,8,10,3,0,1,3,10,10,10,10,10,0,10,10,3,0,4,9,5,2,10,10,1,0,0,0,3,0,5,9,10,10,10,10,0,0,1,2,2,0,5,9,16
7,0,5,10,10,9,0,9,4,1,0,2,10,10,10,10,10,0,10,10,2,0,5,9,4,3,10,10,0,0,0,0,3,0,6,9,10,10,10,10,1,0,1,2,1,1,6,9,16
8,1,4,9,10,10,3,6,4,1,0,2,10,10,0,10,10,0,10,10,4,0,3,8,5,3,10,10,1,0,0,0,4,0,5,9,10,10,10,10,1,0,1,2,2,0,4,8,16
10,5,0,8,10,6,3,10,3,0,1,3,10,10,10,10,10,1,10,10,3,0,4,9,5,3,10,10,0,0,0,0,3,0,6,9,10,10,10,10,1,0,1,2,3,0,4,8,16
9,2,3,9,10,3,6,10,4,1,0,2,10,10,4,10,10,2,10,10,6,1,1,7,5,3,10,10,0,0,0,0,3,0,6,9,10,10,10,10,1,0,0,2,4,0,2,7,16
9,2,2,9,10,2,7,10,4,1,0,2,10,10,10,10,10,0,10,10,3,0,4,9,5,3,10,10,0,0,0,0,3,0,6,10,10,10,10,10,1,0,1,2,5,0,2,7,16
9,4,1,8,10,1,8,10,3,0,0,3,10,10,10,10,10,0,10,10,2,0,5,9,5,3,10,10,0,0,0,0,2,1,7,10,10,10,10,10,0,0,1,2,5,1,1,6,16
